lot_id,wafer_id,defect_type,x,y,severity,detected_at_step
LOT-2229,LOT-2229-W15,bridging,0.0664,0.0238,major,litho
LOT-2229,LOT-2229-W15,bridging,0.0991,0.0801,critical,litho
LOT-2229,LOT-2229-W15,bridging,-0.0287,0.035,minor,litho
LOT-2229,LOT-2229-W15,bridging,-0.0298,0.0343,major,litho
LOT-2229,LOT-2229-W15,particle,0.148,0.1294,major,litho
LOT-2229,LOT-2229-W15,bridging,0.1327,-0.0403,major,litho
LOT-2229,LOT-2229-W15,bridging,0.0571,-0.0002,major,litho
LOT-2229,LOT-2229-W16,particle,0.6586,0.4708,major,litho
LOT-2229,LOT-2229-W16,bridging,0.5759,-0.3173,minor,litho
LOT-2229,LOT-2229-W16,bridging,-0.5785,-0.0586,minor,litho
LOT-2229,LOT-2229-W16,bridging,-0.3753,-0.6573,minor,litho
LOT-2229,LOT-2229-W16,bridging,0.5927,0.0367,minor,litho
LOT-2229,LOT-2229-W16,particle,0.1369,-0.6207,minor,litho
LOT-2229,LOT-2229-W16,bridging,-0.354,-0.7189,minor,litho
LOT-2229,LOT-2229-W16,bridging,-0.3869,-0.2358,critical,litho
LOT-2229,LOT-2229-W16,bridging,-0.452,0.3002,critical,litho
LOT-2229,LOT-2229-W16,bridging,-0.0695,0.1115,major,litho
LOT-2229,LOT-2229-W16,bridging,-0.0013,0.0027,major,litho
LOT-2229,LOT-2229-W16,bridging,0.0225,0.0085,major,litho
LOT-2229,LOT-2229-W16,bridging,-0.071,-0.0581,major,litho
LOT-2229,LOT-2229-W16,bridging,0.1176,-0.0071,critical,litho
LOT-2229,LOT-2229-W16,particle,-0.0644,0.0327,critical,litho
LOT-2229,LOT-2229-W16,bridging,-0.0081,0.0974,major,litho
LOT-2229,LOT-2229-W16,bridging,0.1511,-0.204,critical,litho
LOT-2229,LOT-2229-W16,bridging,-0.074,0.1318,critical,litho
LOT-2229,LOT-2229-W16,bridging,-0.0515,-0.0454,major,litho
LOT-2229,LOT-2229-W16,bridging,-0.0102,0.0088,major,litho
LOT-2229,LOT-2229-W16,particle,0.0122,0.0197,major,litho
LOT-2229,LOT-2229-W16,bridging,0.0724,-0.0164,major,litho
LOT-2229,LOT-2229-W16,particle,0.0344,0.0428,minor,litho
LOT-2229,LOT-2229-W16,bridging,-0.0502,-0.0035,major,litho
LOT-2229,LOT-2229-W16,particle,-0.0682,0.026,critical,litho
LOT-2229,LOT-2229-W16,bridging,0.0866,-0.04,critical,litho
LOT-2229,LOT-2229-W16,particle,-0.1018,-0.0291,critical,litho
LOT-2229,LOT-2229-W16,bridging,0.0013,-0.0042,major,litho
LOT-2229,LOT-2229-W16,particle,0.0377,0.0069,major,litho
LOT-2229,LOT-2229-W16,particle,0.0161,0.0177,major,litho
LOT-2229,LOT-2229-W16,particle,-0.0078,0.069,major,litho
LOT-2229,LOT-2229-W16,particle,-0.1011,0.0052,major,litho
LOT-2229,LOT-2229-W16,bridging,-0.0282,-0.3247,major,litho
LOT-2229,LOT-2229-W16,particle,-0.0059,-0.0093,major,litho
LOT-2229,LOT-2229-W16,bridging,-0.0197,-0.0103,minor,litho
LOT-2229,LOT-2229-W16,bridging,-0.0034,-0.097,critical,litho
LOT-2229,LOT-2229-W16,bridging,-0.0009,-0.0547,minor,litho
LOT-2229,LOT-2229-W16,bridging,0.0183,0.0229,minor,litho
LOT-2229,LOT-2229-W16,bridging,0.0865,-0.1236,major,litho
LOT-2229,LOT-2229-W16,bridging,-0.0652,0.1229,major,litho
LOT-2229,LOT-2229-W16,particle,0.1068,0.1507,major,litho
LOT-2229,LOT-2229-W16,bridging,0.0064,0.007,major,litho
LOT-2229,LOT-2229-W16,bridging,0.0343,-0.0099,minor,litho
LOT-2229,LOT-2229-W16,bridging,-0.0677,-0.2109,critical,litho
LOT-2229,LOT-2229-W16,bridging,-0.0009,0.0252,major,litho
LOT-2229,LOT-2229-W16,bridging,-0.0211,0.0328,major,litho
LOT-2229,LOT-2229-W16,particle,0.0673,0.0076,critical,litho
LOT-2229,LOT-2229-W16,bridging,0.1344,0.2525,critical,litho
LOT-2229,LOT-2229-W16,bridging,-0.0906,0.0223,minor,litho
LOT-2229,LOT-2229-W16,bridging,-0.1538,0.0388,major,litho
LOT-2229,LOT-2229-W16,bridging,-0.0966,0.1209,minor,litho
LOT-2229,LOT-2229-W16,bridging,0.0831,-0.0765,major,litho
LOT-2229,LOT-2229-W16,bridging,-0.0271,-0.065,major,litho
LOT-2229,LOT-2229-W16,bridging,0.0938,0.0453,critical,litho
LOT-2229,LOT-2229-W16,bridging,0.1176,0.1149,minor,litho
LOT-2229,LOT-2229-W16,bridging,0.006,-0.0007,major,litho
LOT-2229,LOT-2229-W16,bridging,0.0639,0.2692,major,litho
LOT-2229,LOT-2229-W16,bridging,-0.0501,0.2108,minor,litho
LOT-2229,LOT-2229-W16,bridging,-0.0032,0.0615,major,litho
LOT-2229,LOT-2229-W16,bridging,-0.0608,0.1888,minor,litho
LOT-2229,LOT-2229-W16,particle,-0.0034,0.0011,major,litho
LOT-2229,LOT-2229-W16,bridging,-0.0072,-0.0026,major,litho
LOT-2229,LOT-2229-W16,bridging,-0.0032,-0.003,critical,litho
LOT-2229,LOT-2229-W16,particle,-0.014,0.0052,major,litho
LOT-2229,LOT-2229-W16,particle,0.0085,0.0766,major,litho
LOT-2229,LOT-2229-W16,bridging,0.0744,0.1297,minor,litho
LOT-2229,LOT-2229-W16,bridging,-0.0163,-0.1284,minor,litho
LOT-2229,LOT-2229-W16,bridging,-0.0222,0.0082,major,litho
LOT-2229,LOT-2229-W16,bridging,-0.1312,0.0308,critical,litho
LOT-2229,LOT-2229-W16,bridging,0.0528,0.0035,major,litho
LOT-2229,LOT-2229-W16,particle,-0.0043,0.0067,major,litho
LOT-2229,LOT-2229-W16,bridging,-0.0908,-0.0596,major,litho
LOT-2229,LOT-2229-W16,bridging,-0.0596,0.0266,minor,litho
LOT-2229,LOT-2229-W16,bridging,-0.0768,0.1283,minor,litho
LOT-2229,LOT-2229-W16,particle,-0.0298,0.0258,major,litho
LOT-2229,LOT-2229-W16,bridging,0.2221,0.1414,major,litho
LOT-2229,LOT-2229-W16,bridging,-0.11,-0.0581,major,litho
LOT-2229,LOT-2229-W16,bridging,-0.2355,-0.0033,major,litho
LOT-2229,LOT-2229-W16,bridging,-0.0647,-0.0253,minor,litho
LOT-2229,LOT-2229-W16,bridging,0.2494,0.1556,critical,litho
LOT-2229,LOT-2229-W16,particle,-0.0069,-0.0071,minor,litho
LOT-2229,LOT-2229-W16,particle,0.158,-0.174,major,litho
LOT-2229,LOT-2229-W16,bridging,0.1216,-0.0161,major,litho
LOT-2229,LOT-2229-W16,particle,-0.092,-0.0762,major,litho
LOT-2229,LOT-2229-W16,bridging,0.0015,0.0001,critical,litho
LOT-2229,LOT-2229-W16,bridging,-0.1668,-0.076,critical,litho
LOT-2229,LOT-2229-W16,bridging,0.0592,-0.0642,critical,litho
LOT-2229,LOT-2229-W16,bridging,-0.0293,0.0204,major,litho
LOT-2229,LOT-2229-W16,particle,0.1815,0.0972,minor,litho
LOT-2229,LOT-2229-W16,bridging,-0.0353,0.0118,critical,litho
LOT-2229,LOT-2229-W17,particle,0.3062,-0.3441,minor,litho
LOT-2229,LOT-2229-W17,bridging,-0.4581,-0.5604,minor,litho
LOT-2229,LOT-2229-W17,particle,0.7623,-0.4873,minor,litho
LOT-2229,LOT-2229-W17,particle,-0.0139,0.0671,minor,litho
LOT-2229,LOT-2229-W17,bridging,-0.4944,-0.0424,major,litho
LOT-2229,LOT-2229-W17,particle,-0.3495,-0.6689,major,litho
LOT-2229,LOT-2229-W17,bridging,-0.3271,0.5917,minor,litho
LOT-2229,LOT-2229-W17,bridging,-0.322,0.4376,minor,litho
LOT-2229,LOT-2229-W17,bridging,0.0229,-0.0063,major,litho
LOT-2229,LOT-2229-W17,bridging,-0.0545,-0.219,critical,litho
LOT-2229,LOT-2229-W17,bridging,0.0656,-0.2317,major,litho
LOT-2229,LOT-2229-W17,bridging,0.04,0.0445,major,litho
LOT-2229,LOT-2229-W17,bridging,-0.0576,-0.1794,major,litho
LOT-2229,LOT-2229-W17,bridging,-0.0702,0.2446,critical,litho
LOT-2229,LOT-2229-W17,bridging,0.1952,-0.0192,critical,litho
LOT-2229,LOT-2229-W17,bridging,-0.0213,0.0213,minor,litho
LOT-2229,LOT-2229-W17,bridging,0.1354,-0.1677,major,litho
LOT-2229,LOT-2229-W17,bridging,0.0088,-0.0278,major,litho
LOT-2229,LOT-2229-W17,bridging,0.0103,-0.063,critical,litho
LOT-2229,LOT-2229-W17,bridging,-0.1879,-0.0058,major,litho
LOT-2229,LOT-2229-W17,bridging,0.1022,-0.0112,major,litho
LOT-2229,LOT-2229-W17,bridging,-0.044,0.0613,minor,litho
LOT-2229,LOT-2229-W17,particle,-0.0575,-0.0673,critical,litho
LOT-2229,LOT-2229-W17,bridging,0.067,0.0771,critical,litho
LOT-2229,LOT-2229-W17,bridging,-0.1016,-0.0021,critical,litho
LOT-2229,LOT-2229-W17,bridging,-0.0528,0.0068,major,litho
LOT-2229,LOT-2229-W17,bridging,0.113,-0.0713,minor,litho
LOT-2229,LOT-2229-W17,bridging,0.041,0.0873,minor,litho
LOT-2229,LOT-2229-W17,bridging,0.0349,-0.0045,major,litho
LOT-2229,LOT-2229-W17,particle,0.1339,0.0211,critical,litho
LOT-2229,LOT-2229-W17,bridging,0.0027,-0.0057,minor,litho
LOT-2229,LOT-2229-W17,bridging,0.1185,0.1145,major,litho
LOT-2229,LOT-2229-W17,bridging,-0.0369,-0.0504,critical,litho
LOT-2229,LOT-2229-W17,bridging,0.0503,0.12,major,litho
LOT-2229,LOT-2229-W17,particle,-0.2377,-0.0412,major,litho
LOT-2229,LOT-2229-W17,bridging,0.0761,-0.0615,critical,litho
LOT-2229,LOT-2229-W17,bridging,0.024,-0.1093,critical,litho
LOT-2229,LOT-2229-W17,bridging,0.0565,-0.0286,major,litho
LOT-2229,LOT-2229-W17,bridging,-0.2398,-0.138,major,litho
LOT-2229,LOT-2229-W17,bridging,-0.059,-0.1567,major,litho
LOT-2229,LOT-2229-W17,particle,0.0213,-0.1483,major,litho
LOT-2229,LOT-2229-W17,particle,0.104,0.0078,minor,litho
LOT-2229,LOT-2229-W17,bridging,-0.0001,-0.0173,critical,litho
LOT-2229,LOT-2229-W17,particle,0.0325,-0.0103,minor,litho
LOT-2229,LOT-2229-W17,bridging,0.0305,0.0069,minor,litho
LOT-2229,LOT-2229-W17,bridging,0.1133,0.1701,critical,litho
LOT-2229,LOT-2229-W17,particle,0.066,-0.0176,major,litho
LOT-2229,LOT-2229-W17,bridging,0.0077,-0.0007,major,litho
LOT-2229,LOT-2229-W17,bridging,0.1855,-0.0668,minor,litho
LOT-2229,LOT-2229-W17,bridging,0.2087,-0.1143,major,litho
LOT-2229,LOT-2229-W17,bridging,-0.0713,0.0746,major,litho
LOT-2229,LOT-2229-W17,bridging,0.0879,-0.0258,major,litho
LOT-2229,LOT-2229-W17,bridging,0.0262,0.057,minor,litho
LOT-2229,LOT-2229-W17,bridging,-0.0298,-0.054,critical,litho
LOT-2229,LOT-2229-W17,bridging,0.0156,-0.0686,major,litho
LOT-2229,LOT-2229-W17,bridging,0.0551,-0.0742,critical,litho
LOT-2229,LOT-2229-W17,particle,-0.0089,-0.1116,critical,litho
LOT-2229,LOT-2229-W17,bridging,0.0508,-0.2654,major,litho
LOT-2229,LOT-2229-W17,bridging,-0.0012,-0.0864,major,litho
LOT-2229,LOT-2229-W17,bridging,-0.1144,-0.1838,critical,litho
LOT-2229,LOT-2229-W17,bridging,0.1363,0.2409,critical,litho
LOT-2229,LOT-2229-W17,bridging,-0.1609,-0.1488,major,litho
LOT-2229,LOT-2229-W17,bridging,-0.0095,-0.101,major,litho
LOT-2229,LOT-2229-W17,bridging,-0.0078,-0.0032,critical,litho
LOT-2229,LOT-2229-W17,bridging,0.0224,0.0124,major,litho
LOT-2229,LOT-2229-W17,particle,0.0566,-0.0797,major,litho
LOT-2229,LOT-2229-W17,bridging,-0.0273,-0.0156,critical,litho
LOT-2229,LOT-2229-W17,bridging,-0.0038,-0.0105,critical,litho
LOT-2229,LOT-2229-W17,bridging,0.0048,0.0646,major,litho
LOT-2229,LOT-2229-W17,bridging,-0.0003,0.0025,major,litho
LOT-2229,LOT-2229-W17,particle,-0.1354,0.0583,minor,litho
LOT-2229,LOT-2229-W17,particle,-0.0382,0.1023,major,litho
LOT-2229,LOT-2229-W17,particle,0.0418,0.0034,critical,litho
LOT-2229,LOT-2229-W17,bridging,-0.0373,-0.0157,major,litho
LOT-2229,LOT-2229-W17,bridging,-0.1329,-0.167,major,litho
LOT-2229,LOT-2229-W17,bridging,0.007,-0.0226,major,litho
LOT-2229,LOT-2229-W17,bridging,0.0912,-0.0291,minor,litho
LOT-2229,LOT-2229-W17,bridging,0.0562,0.0223,minor,litho
LOT-2229,LOT-2229-W17,bridging,0.066,-0.072,major,litho
LOT-2229,LOT-2229-W17,bridging,-0.0194,0.0068,major,litho
LOT-2229,LOT-2229-W17,particle,0.0214,-0.0145,minor,litho
LOT-2229,LOT-2229-W17,bridging,-0.1654,-0.1923,major,litho
LOT-2229,LOT-2229-W17,bridging,0.0771,-0.0577,major,litho
LOT-2229,LOT-2229-W17,particle,0.0861,0.2577,critical,litho
LOT-2229,LOT-2229-W17,bridging,0.0448,0.098,major,litho
LOT-2229,LOT-2229-W17,bridging,-0.1108,0.0971,major,litho
LOT-2229,LOT-2229-W17,bridging,-0.0813,-0.2164,major,litho
LOT-2229,LOT-2229-W17,bridging,0.0274,0.0494,critical,litho
LOT-2229,LOT-2229-W17,particle,-0.0378,-0.029,minor,litho
LOT-2229,LOT-2229-W17,bridging,-0.0491,-0.0933,minor,litho
LOT-2229,LOT-2229-W17,particle,0.1596,0.1834,major,litho
LOT-2229,LOT-2229-W17,particle,0.1103,0.0671,critical,litho
LOT-2229,LOT-2229-W17,particle,0.0135,0.0204,critical,litho
LOT-2229,LOT-2229-W17,particle,-0.0007,-0.012,minor,litho
LOT-2229,LOT-2229-W18,particle,0.3387,0.2387,major,litho
LOT-2229,LOT-2229-W18,bridging,0.3886,0.4026,major,litho
LOT-2229,LOT-2229-W18,bridging,-0.0597,0.7186,minor,litho
LOT-2229,LOT-2229-W18,bridging,-0.6478,-0.645,major,litho
LOT-2229,LOT-2229-W18,bridging,0.8031,0.3165,minor,litho
LOT-2229,LOT-2229-W18,bridging,0.5551,0.426,critical,litho
LOT-2229,LOT-2229-W18,bridging,0.5038,-0.0989,minor,litho
LOT-2229,LOT-2229-W18,bridging,-0.3486,-0.4891,minor,litho
LOT-2229,LOT-2229-W18,bridging,-0.7613,0.023,minor,litho
LOT-2229,LOT-2229-W18,bridging,0.3535,0.8645,major,litho
LOT-2229,LOT-2229-W18,bridging,0.0442,0.3502,minor,litho
LOT-2229,LOT-2229-W18,bridging,-0.2695,-0.6109,minor,litho
LOT-2229,LOT-2229-W18,bridging,0.0725,0.8112,major,litho
LOT-2229,LOT-2229-W18,bridging,0.1168,0.0495,major,litho
LOT-2229,LOT-2229-W18,bridging,-0.0867,-0.0396,major,litho
LOT-2229,LOT-2229-W18,bridging,0.0312,0.3005,major,litho
LOT-2229,LOT-2229-W18,bridging,-0.0477,0.1542,major,litho
LOT-2229,LOT-2229-W18,bridging,-0.0286,-0.0125,major,litho
LOT-2229,LOT-2229-W18,bridging,0.0364,0.1877,minor,litho
LOT-2229,LOT-2229-W18,bridging,-0.0252,-0.0466,critical,litho
LOT-2229,LOT-2229-W18,particle,-0.1723,-0.0203,major,litho
LOT-2229,LOT-2229-W18,bridging,-0.0712,-0.0487,critical,litho
LOT-2229,LOT-2229-W18,bridging,0.0103,0.1329,major,litho
LOT-2229,LOT-2229-W18,bridging,-0.0539,0.0315,major,litho
LOT-2229,LOT-2229-W18,bridging,0.3521,-0.1501,minor,litho
LOT-2229,LOT-2229-W18,bridging,0.0995,-0.095,minor,litho
LOT-2229,LOT-2229-W18,particle,0.0081,0.0017,major,litho
LOT-2229,LOT-2229-W18,particle,-0.0869,0.0738,critical,litho
LOT-2229,LOT-2229-W18,bridging,-0.0539,-0.0884,major,litho
LOT-2229,LOT-2229-W18,particle,-0.3274,-0.1736,major,litho
LOT-2229,LOT-2229-W18,bridging,-0.0155,0.0079,critical,litho
LOT-2229,LOT-2229-W18,particle,-0.128,0.2191,critical,litho
LOT-2229,LOT-2229-W18,bridging,0.0034,-0.1168,major,litho
LOT-2229,LOT-2229-W18,bridging,0.11,-0.1494,major,litho
LOT-2229,LOT-2229-W18,particle,0.0254,0.0461,major,litho
LOT-2229,LOT-2229-W18,particle,0.0002,0.0014,major,litho
LOT-2229,LOT-2229-W18,bridging,-0.0105,0.0485,minor,litho
LOT-2229,LOT-2229-W18,particle,-0.0079,-0.0157,major,litho
LOT-2229,LOT-2229-W18,bridging,-0.004,0.0276,major,litho
LOT-2229,LOT-2229-W18,bridging,0.0297,-0.1961,major,litho
LOT-2229,LOT-2229-W18,particle,-0.0166,0.0251,minor,litho
LOT-2229,LOT-2229-W18,bridging,-0.009,-0.0537,critical,litho
LOT-2229,LOT-2229-W18,bridging,0.0819,0.0107,minor,litho
LOT-2229,LOT-2229-W18,bridging,-0.0543,0.0317,critical,litho
LOT-2229,LOT-2229-W18,bridging,0.0171,0.0022,critical,litho
LOT-2229,LOT-2229-W18,bridging,0.0564,0.0848,minor,litho
LOT-2229,LOT-2229-W18,bridging,-0.0695,-0.1298,minor,litho
LOT-2229,LOT-2229-W18,particle,0.0654,0.2102,major,litho
LOT-2229,LOT-2229-W18,particle,0.107,-0.0182,critical,litho
LOT-2229,LOT-2229-W18,bridging,-0.0883,0.0065,major,litho
LOT-2229,LOT-2229-W18,bridging,-0.0288,0.0297,critical,litho
LOT-2229,LOT-2229-W18,bridging,-0.0354,-0.0494,critical,litho
LOT-2229,LOT-2229-W18,bridging,-0.0304,-0.1021,major,litho
LOT-2229,LOT-2229-W18,bridging,0.0361,-0.0142,minor,litho
LOT-2229,LOT-2229-W18,bridging,-0.0869,-0.0162,minor,litho
LOT-2229,LOT-2229-W18,bridging,-0.0236,-0.0163,major,litho
LOT-2229,LOT-2229-W18,bridging,-0.0657,-0.1056,major,litho
LOT-2229,LOT-2229-W18,bridging,-0.0119,0.0173,critical,litho
LOT-2229,LOT-2229-W18,bridging,-0.2224,0.1663,major,litho
LOT-2229,LOT-2229-W18,bridging,-0.1283,-0.1039,critical,litho
LOT-2229,LOT-2229-W18,bridging,0.1126,0.0055,major,litho
LOT-2229,LOT-2229-W18,bridging,0.054,-0.0002,critical,litho
LOT-2229,LOT-2229-W18,particle,0.0759,0.0604,critical,litho
LOT-2229,LOT-2229-W18,bridging,0.1989,-0.1497,major,litho
LOT-2229,LOT-2229-W18,particle,0.0147,-0.0139,major,litho
LOT-2229,LOT-2229-W18,particle,-0.1004,-0.0241,critical,litho
LOT-2229,LOT-2229-W18,bridging,0.1719,0.1684,major,litho
LOT-2229,LOT-2229-W18,particle,-0.1074,-0.2718,major,litho
LOT-2229,LOT-2229-W18,bridging,-0.0175,0.0041,critical,litho
LOT-2229,LOT-2229-W18,bridging,0.0411,-0.0328,major,litho
LOT-2229,LOT-2229-W18,bridging,0.0597,0.215,minor,litho
LOT-2229,LOT-2229-W18,bridging,-0.0174,-0.1103,critical,litho
LOT-2229,LOT-2229-W18,particle,0.0005,0.0514,major,litho
LOT-2229,LOT-2229-W18,bridging,0.0096,0.0466,minor,litho
LOT-2229,LOT-2229-W18,bridging,-0.1216,-0.0808,major,litho
LOT-2229,LOT-2229-W18,bridging,-0.0336,0.0694,minor,litho
LOT-2229,LOT-2229-W18,particle,0.1354,0.0434,minor,litho
LOT-2229,LOT-2229-W18,bridging,0.1004,-0.0211,minor,litho
LOT-2229,LOT-2229-W18,bridging,0.0052,0.0092,critical,litho
LOT-2229,LOT-2229-W18,particle,-0.0009,-0.1321,major,litho
LOT-2229,LOT-2229-W18,bridging,-0.1074,-0.1046,minor,litho
LOT-2229,LOT-2229-W18,bridging,-0.1282,0.0437,major,litho
LOT-2229,LOT-2229-W18,bridging,-0.0295,-0.0028,major,litho
LOT-2229,LOT-2229-W18,bridging,0.0004,0.0007,major,litho
LOT-2229,LOT-2229-W18,bridging,-0.0018,0.004,major,litho
LOT-2229,LOT-2229-W18,particle,0.0405,0.0158,critical,litho
LOT-2229,LOT-2229-W18,bridging,-0.0578,0.0389,minor,litho
LOT-2229,LOT-2229-W18,particle,0.0235,-0.3316,critical,litho
LOT-2229,LOT-2229-W18,bridging,0.1786,-0.0885,major,litho
LOT-2229,LOT-2229-W18,bridging,0.1001,0.069,critical,litho
LOT-2229,LOT-2229-W18,particle,0.0003,-0.0006,critical,litho
LOT-2229,LOT-2229-W18,bridging,0.0943,-0.0279,major,litho
LOT-2229,LOT-2229-W18,bridging,-0.2401,0.0076,minor,litho
LOT-2229,LOT-2229-W18,particle,0.1066,-0.0804,critical,litho
LOT-2229,LOT-2229-W18,bridging,0.2221,0.153,major,litho
LOT-2229,LOT-2229-W18,bridging,0.0005,-0.0239,critical,litho
LOT-2229,LOT-2229-W18,bridging,-0.058,-0.0696,major,litho
LOT-2229,LOT-2229-W18,bridging,0.0469,0.063,minor,litho
LOT-2229,LOT-2229-W18,particle,-0.0564,-0.0479,minor,litho
LOT-2229,LOT-2229-W18,bridging,-0.0281,-0.0714,critical,litho
LOT-2229,LOT-2229-W18,particle,0.0412,0.0247,critical,litho
LOT-2229,LOT-2229-W18,particle,0.0073,-0.0226,major,litho
LOT-2229,LOT-2229-W18,particle,0.005,-0.1237,critical,litho
LOT-2229,LOT-2229-W18,bridging,0.0098,-0.0333,major,litho
LOT-2229,LOT-2229-W18,particle,0.0006,0.0172,critical,litho
LOT-2229,LOT-2229-W18,bridging,0.0985,0.0236,major,litho
LOT-2229,LOT-2229-W18,particle,-0.0087,-0.1621,major,litho
LOT-2229,LOT-2229-W18,bridging,-0.1718,0.26,minor,litho
LOT-2229,LOT-2229-W18,bridging,-0.0697,-0.0318,major,litho
LOT-2229,LOT-2229-W18,bridging,-0.067,-0.0858,critical,litho
LOT-2229,LOT-2229-W18,particle,-0.0006,-0.0015,critical,litho
LOT-2229,LOT-2229-W18,particle,-0.005,0.0068,major,litho
LOT-2229,LOT-2229-W18,particle,-0.0285,-0.0451,critical,litho
LOT-2229,LOT-2229-W18,particle,0.046,0.0297,major,litho
LOT-2229,LOT-2229-W18,bridging,-0.0978,-0.0953,major,litho
LOT-2229,LOT-2229-W18,bridging,0.0184,-0.0149,minor,litho
LOT-2229,LOT-2229-W18,bridging,0.1111,-0.0338,critical,litho
LOT-2229,LOT-2229-W18,bridging,-0.0525,-0.0252,major,litho
LOT-2229,LOT-2229-W18,bridging,0.1052,-0.0471,critical,litho
LOT-2229,LOT-2229-W18,bridging,0.0922,-0.0038,critical,litho
LOT-2229,LOT-2229-W18,bridging,-0.0223,0.0133,minor,litho
LOT-2229,LOT-2229-W18,bridging,-0.0019,-0.079,critical,litho
LOT-2229,LOT-2229-W18,particle,-0.0991,0.0716,major,litho
LOT-2229,LOT-2229-W18,bridging,0.0436,0.0,minor,litho
LOT-2229,LOT-2229-W18,bridging,0.092,0.0658,critical,litho
LOT-2229,LOT-2229-W18,particle,0.0637,0.0414,major,litho
LOT-2229,LOT-2229-W18,bridging,0.207,0.2642,major,litho
LOT-2229,LOT-2229-W18,bridging,-0.1921,0.0031,minor,litho
LOT-2229,LOT-2229-W18,bridging,0.0562,0.0303,minor,litho
LOT-2229,LOT-2229-W18,particle,0.0278,-0.0248,critical,litho
LOT-2229,LOT-2229-W18,particle,-0.0477,-0.1098,major,litho
LOT-2229,LOT-2229-W18,bridging,-0.0063,0.1586,minor,litho
LOT-2229,LOT-2229-W19,bridging,0.5647,0.5152,minor,litho
LOT-2229,LOT-2229-W19,bridging,-0.9164,0.0237,critical,litho
LOT-2229,LOT-2229-W19,bridging,0.3527,0.4339,minor,litho
LOT-2229,LOT-2229-W19,bridging,-0.4424,0.6267,major,litho
LOT-2229,LOT-2229-W19,bridging,-0.4723,0.7994,critical,litho
LOT-2229,LOT-2229-W19,bridging,-0.367,-0.6653,major,litho
LOT-2229,LOT-2229-W19,particle,-0.3173,-0.8557,minor,litho
LOT-2229,LOT-2229-W19,bridging,-0.4313,-0.5498,minor,litho
LOT-2229,LOT-2229-W19,bridging,0.7546,-0.2489,critical,litho
LOT-2229,LOT-2229-W19,bridging,0.0496,-0.0343,major,litho
LOT-2229,LOT-2229-W19,bridging,-0.0344,0.041,minor,litho
LOT-2229,LOT-2229-W19,bridging,0.0265,-0.156,major,litho
LOT-2229,LOT-2229-W19,particle,-0.2084,-0.0893,critical,litho
LOT-2229,LOT-2229-W19,bridging,-0.0389,-0.025,major,litho
LOT-2229,LOT-2229-W19,bridging,0.0363,-0.0156,major,litho
LOT-2229,LOT-2229-W19,particle,-0.0021,-0.0008,major,litho
LOT-2229,LOT-2229-W19,bridging,0.0167,-0.0042,minor,litho
LOT-2229,LOT-2229-W19,particle,-0.0442,-0.1748,minor,litho
LOT-2229,LOT-2229-W19,particle,-0.0499,0.1206,major,litho
LOT-2229,LOT-2229-W19,bridging,0.1174,-0.0288,critical,litho
LOT-2229,LOT-2229-W19,particle,-0.0182,0.0404,major,litho
LOT-2229,LOT-2229-W19,bridging,0.0419,0.0201,major,litho
LOT-2229,LOT-2229-W19,bridging,-0.0014,0.0694,major,litho
LOT-2229,LOT-2229-W19,bridging,-0.0416,0.0789,major,litho
LOT-2229,LOT-2229-W19,particle,-0.0248,-0.0206,minor,litho
LOT-2229,LOT-2229-W19,bridging,0.1308,-0.0289,major,litho
LOT-2229,LOT-2229-W19,bridging,-0.0525,0.1608,critical,litho
LOT-2229,LOT-2229-W19,bridging,0.0655,0.0589,minor,litho
LOT-2229,LOT-2229-W19,bridging,-0.2015,0.0581,critical,litho
LOT-2229,LOT-2229-W19,particle,-0.1048,-0.0236,major,litho
LOT-2229,LOT-2229-W19,bridging,0.0855,-0.1577,critical,litho
LOT-2229,LOT-2229-W19,particle,-0.1662,0.0583,major,litho
LOT-2229,LOT-2229-W19,particle,-0.0028,-0.0061,major,litho
LOT-2229,LOT-2229-W19,bridging,-0.3292,-0.1637,minor,litho
LOT-2229,LOT-2229-W19,bridging,-0.0161,0.0639,major,litho
LOT-2229,LOT-2229-W19,bridging,0.0114,-0.0109,major,litho
LOT-2229,LOT-2229-W19,bridging,0.1765,-0.0672,major,litho
LOT-2229,LOT-2229-W19,bridging,0.3231,-0.069,minor,litho
LOT-2229,LOT-2229-W19,bridging,0.0429,0.0314,major,litho
LOT-2229,LOT-2229-W19,bridging,-0.1223,0.0557,major,litho
LOT-2229,LOT-2229-W19,particle,0.0045,-0.0141,critical,litho
LOT-2229,LOT-2229-W19,bridging,0.0935,0.1557,major,litho
LOT-2229,LOT-2229-W19,bridging,-0.003,0.0186,major,litho
LOT-2229,LOT-2229-W19,particle,0.006,-0.0104,major,litho
LOT-2229,LOT-2229-W19,bridging,-0.1227,0.009,major,litho
LOT-2229,LOT-2229-W19,bridging,-0.0035,0.0087,major,litho
LOT-2229,LOT-2229-W19,bridging,-0.0132,0.0474,major,litho
LOT-2229,LOT-2229-W19,bridging,-0.0536,-0.3631,major,litho
LOT-2229,LOT-2229-W19,bridging,0.1712,-0.0301,major,litho
LOT-2229,LOT-2229-W19,bridging,-0.2261,-0.1147,critical,litho
LOT-2229,LOT-2229-W19,bridging,0.1336,-0.0306,major,litho
LOT-2229,LOT-2229-W19,bridging,0.0334,-0.0144,major,litho
LOT-2229,LOT-2229-W19,particle,0.0835,-0.0569,major,litho
